,target,pred,category,bcountry,nat,movement,out,embedding,lstm,hidden
3094,1.0,[0.8712488],"['http://dbpedia.org/resource/Category:Divisionist_painters', 'http://dbpedia.org/resource/Category:Post-impressionist_painters', 'http://dbpedia.org/resource/Category:French_male_poets', 'http://dbpedia.org/resource/Category:20th-century_French_male_writers', 'http://dbpedia.org/resource/Category:Cubist_artists', 'http://dbpedia.org/resource/Category:French_male_painters', 'http://dbpedia.org/resource/Category:20th-century_French_painters', 'http://dbpedia.org/resource/Category:1883_births', 'http://dbpedia.org/resource/Category:1956_deaths', 'http://dbpedia.org/resource/Category:Society_of_Independent_Artists', 'http://dbpedia.org/resource/Category:20th-century_French_poets', 'http://dbpedia.org/resource/Category:School_of_Paris', 'http://dbpedia.org/resource/Category:20th-century_French_male_artists', 'http://dbpedia.org/resource/Category:Art_educators', 'http://dbpedia.org/resource/Category:People_of_Montmartre', 'http://dbpedia.org/resource/Category:Fauvism', 'http://dbpedia.org/resource/Category:Painters_of_the_Return_to_Order']",['http://dbpedia.org/resource/France'],['French'],"['http://dbpedia.org/resource/Neo-Impressionism', 'http://dbpedia.org/resource/Fauvism', 'http://dbpedia.org/resource/Divisionism', 'http://dbpedia.org/resource/Cubism']",0,20,5,24
3095,0.0,[0.71510375],"['http://dbpedia.org/resource/Category:18th-century_German_architects', 'http://dbpedia.org/resource/Category:German_neoclassical_architects', 'http://dbpedia.org/resource/Category:Artists_from_Berlin']",['unknown'],['unknown'],['unknown'],0,20,5,22
3096,0.0,[0.5451959],"['http://dbpedia.org/resource/Category:Italian_male_painters', 'http://dbpedia.org/resource/Category:Italian_still_life_painters', 'http://dbpedia.org/resource/Category:Italian_Baroque_painters', 'http://dbpedia.org/resource/Category:1740_deaths']",['unknown'],['unknown'],['unknown'],0,4,24,4
3097,0.0,[0.74399114],"['http://dbpedia.org/resource/Category:16th-century_Italian_painters', 'http://dbpedia.org/resource/Category:Renaissance_painters', 'http://dbpedia.org/resource/Category:15th-century_Italian_painters', 'http://dbpedia.org/resource/Category:1544_deaths']",['unknown'],['unknown'],['unknown'],0,20,5,23
3098,1.0,[0.49974144],"['http://dbpedia.org/resource/Category:Académie_Julian_alumni', 'http://dbpedia.org/resource/Category:École_des_Beaux-Arts_alumni', 'http://dbpedia.org/resource/Category:1857_births', 'http://dbpedia.org/resource/Category:19th-century_Brazilian_male_artists']",['http://dbpedia.org/resource/Brazil'],['Brazilian'],['http://dbpedia.org/resource/Orientalism'],0,4,24,4
3099,1.0,[0.9574514],"['http://dbpedia.org/resource/Category:1669_deaths', 'http://dbpedia.org/resource/Category:Dutch_draughtsmen', 'http://dbpedia.org/resource/Category:Dutch_portrait_painters', 'http://dbpedia.org/resource/Category:Dutch_Golden_Age_printmakers', 'http://dbpedia.org/resource/Category:1606_births', 'http://dbpedia.org/resource/Category:Dutch_etchers', 'http://dbpedia.org/resource/Category:Dutch_printmakers', 'http://dbpedia.org/resource/Category:Dutch_male_painters', 'http://dbpedia.org/resource/Category:Leiden_University_alumni', 'http://dbpedia.org/resource/Category:Artists_from_Leiden', 'http://dbpedia.org/resource/Category:Dutch_Christians']",['http://dbpedia.org/resource/Netherlands'],['unknown'],"['http://dbpedia.org/resource/Dutch_Golden_Age_painting', 'http://dbpedia.org/resource/Baroque']",0,20,10,24
3100,0.0,[0.45009685],['http://dbpedia.org/resource/Category:1681_deaths'],['unknown'],['unknown'],['unknown'],0,4,24,3
3101,0.0,[0.42193103],"['http://dbpedia.org/resource/Category:1635_births', 'http://dbpedia.org/resource/Category:Painters_from_Venice', 'http://dbpedia.org/resource/Category:Italian_Baroque_painters', 'http://dbpedia.org/resource/Category:Italian_portrait_painters', 'http://dbpedia.org/resource/Category:1719_deaths']",['unknown'],['unknown'],['unknown'],0,4,24,3
3102,0.0,[0.17480665],"['http://dbpedia.org/resource/Category:Artists_from_Lahore', 'http://dbpedia.org/resource/Category:Pakistani_educators', 'http://dbpedia.org/resource/Category:Recipients_of_the_Pride_of_Performance', 'http://dbpedia.org/resource/Category:Living_people', 'http://dbpedia.org/resource/Category:Faiz_Ahmad_Faiz', 'http://dbpedia.org/resource/Category:Pakistani_women_academics', 'http://dbpedia.org/resource/Category:Rhode_Island_School_of_Design_alumni']",['unknown'],['unknown'],['unknown'],0,20,0,0
3103,1.0,[0.5973671],['http://dbpedia.org/resource/Category:1656_deaths'],['unknown'],['unknown'],['unknown'],0,20,0,17
3104,0.0,[0.09872624],"['http://dbpedia.org/resource/Category:Modern_artists', 'http://dbpedia.org/resource/Category:Members_of_the_Royal_Academy_of_Belgium', 'http://dbpedia.org/resource/Category:Atelier_17_alumni', 'http://dbpedia.org/resource/Category:Belgian_artists', 'http://dbpedia.org/resource/Category:Art_Informel_and_Tachisme_painters']",['http://dbpedia.org/resource/Belgium'],['unknown'],['unknown'],0,3,24,0
3105,0.0,[0.2098687],"['http://dbpedia.org/resource/Category:Male_sculptors', 'http://dbpedia.org/resource/Category:Uruguayan_expatriates_in_Italy', 'http://dbpedia.org/resource/Category:1922_births', 'http://dbpedia.org/resource/Category:Uruguayan_male_artists']",['http://dbpedia.org/resource/Uruguay'],['Uruguayan'],['http://dbpedia.org/resource/Constructivism_(art)'],0,16,2,0
3106,1.0,[0.8007716],['http://dbpedia.org/resource/Category:Soviet_art'],['unknown'],['unknown'],['unknown'],0,4,24,24
3107,0.0,[0.1564001],"['http://dbpedia.org/resource/Category:1681_births', 'http://dbpedia.org/resource/Category:Pupils_of_Carlo_Maratta']",['unknown'],['unknown'],['unknown'],0,4,24,0
3108,0.0,[0.3918629],"['http://dbpedia.org/resource/Category:1851_births', 'http://dbpedia.org/resource/Category:Artists_from_Boston', 'http://dbpedia.org/resource/Category:19th-century_American_male_artists', 'http://dbpedia.org/resource/Category:20th-century_American_male_artists', ""http://dbpedia.org/resource/Category:Chevaliers_of_the_Légion_d'honneur"", 'http://dbpedia.org/resource/Category:Order_of_the_Dannebrog']",['unknown'],['American'],['http://dbpedia.org/resource/Orientalism'],0,4,24,2
3109,0.0,[0.34998083],"['http://dbpedia.org/resource/Category:Mosaic_artists', 'http://dbpedia.org/resource/Category:1995_deaths', 'http://dbpedia.org/resource/Category:English_male_painters']",['http://dbpedia.org/resource/United_Kingdom'],['unknown'],['unknown'],0,20,0,5
3110,0.0,[0.3462545],"['http://dbpedia.org/resource/Category:Painters_from_Florence', 'http://dbpedia.org/resource/Category:Quadratura_painters', 'http://dbpedia.org/resource/Category:17th-century_Italian_painters']",['unknown'],['unknown'],['unknown'],0,20,0,5
3111,0.0,[0.19440216],"['http://dbpedia.org/resource/Category:20th-century_Greek_painters', 'http://dbpedia.org/resource/Category:Greek_expatriates_in_France', 'http://dbpedia.org/resource/Category:Greeks_from_the_Ottoman_Empire', 'http://dbpedia.org/resource/Category:Date_of_birth_missing']",['unknown'],['unknown'],['unknown'],0,4,24,0
3112,0.0,[0.32273483],"['http://dbpedia.org/resource/Category:1951_births', 'http://dbpedia.org/resource/Category:Painters_from_Texas', 'http://dbpedia.org/resource/Category:Living_people', 'http://dbpedia.org/resource/Category:Wildlife_artists']",['unknown'],['American'],['unknown'],0,20,0,5
3113,0.0,[0.29793826],"['http://dbpedia.org/resource/Category:Living_people', 'http://dbpedia.org/resource/Category:21st-century_Russian_painters', 'http://dbpedia.org/resource/Category:21st-century_Russian_male_artists', 'http://dbpedia.org/resource/Category:1948_births']",['unknown'],['American'],['unknown'],0,20,0,5
3114,0.0,[0.5342841],"['http://dbpedia.org/resource/Category:Chinese_art_historians', 'http://dbpedia.org/resource/Category:9th-century_Chinese_painters']",['unknown'],['unknown'],['unknown'],0,14,14,8
3115,0.0,[0.5540611],"['http://dbpedia.org/resource/Category:19th-century_German_sculptors', 'http://dbpedia.org/resource/Category:People_from_the_Margraviate_of_Brandenburg', 'http://dbpedia.org/resource/Category:18th-century_German_sculptors', 'http://dbpedia.org/resource/Category:18th-century_German_male_artists']",['unknown'],['unknown'],['unknown'],0,14,14,4
3116,0.0,[0.35434046],"['http://dbpedia.org/resource/Category:1898_deaths', 'http://dbpedia.org/resource/Category:19th-century_German_painters', 'http://dbpedia.org/resource/Category:Academy_of_Fine_Arts,_Munich_alumni', 'http://dbpedia.org/resource/Category:German_male_painters', 'http://dbpedia.org/resource/Category:People_from_Győr', 'http://dbpedia.org/resource/Category:Hungarian_nobility']",['unknown'],['unknown'],['unknown'],0,4,24,2
3117,0.0,[0.20033924],"['http://dbpedia.org/resource/Category:Dutch_male_painters', 'http://dbpedia.org/resource/Category:Painters_from_Rotterdam', 'http://dbpedia.org/resource/Category:19th-century_Dutch_male_artists']",['unknown'],['unknown'],['unknown'],0,4,24,0
3118,1.0,[0.66654813],"['http://dbpedia.org/resource/Category:20th-century_American_women_artists', 'http://dbpedia.org/resource/Category:American_women_painters', 'http://dbpedia.org/resource/Category:People_from_Manhattan', 'http://dbpedia.org/resource/Category:Modern_artists', 'http://dbpedia.org/resource/Category:Painters_from_New_York_City']",['unknown'],['unknown'],['unknown'],0,1,22,14
3119,0.0,[0.12987322],['http://dbpedia.org/resource/Category:1972_births'],['http://dbpedia.org/resource/Spain'],['http://dbpedia.org/resource/Spaniards'],['unknown'],0,4,24,0
3120,0.0,[0.72205424],"['http://dbpedia.org/resource/Category:19th-century_French_women_artists', 'http://dbpedia.org/resource/Category:1820s_suicides', 'http://dbpedia.org/resource/Category:1821_deaths', 'http://dbpedia.org/resource/Category:Suicides_by_sharp_instrument_in_France', 'http://dbpedia.org/resource/Category:19th-century_French_painters']",['http://dbpedia.org/resource/France'],['French'],['unknown'],0,9,23,19
3121,1.0,[0.69066304],"['http://dbpedia.org/resource/Category:Painters_from_Extremadura', 'http://dbpedia.org/resource/Category:1598_births', 'http://dbpedia.org/resource/Category:17th-century_Spanish_painters', 'http://dbpedia.org/resource/Category:People_from_Tentudía', 'http://dbpedia.org/resource/Category:Caravaggisti', 'http://dbpedia.org/resource/Category:Catholic_painters']",['http://dbpedia.org/resource/Spain'],['http://dbpedia.org/resource/Spanish_people'],"['http://dbpedia.org/resource/Caravaggisti', 'http://dbpedia.org/resource/Baroque']",0,23,6,22
3122,1.0,[0.57497203],"['http://dbpedia.org/resource/Category:Japanese_women_sculptors', 'http://dbpedia.org/resource/Category:Feminist_artists', 'http://dbpedia.org/resource/Category:20th-century_Japanese_women_artists', 'http://dbpedia.org/resource/Category:Recipients_of_the_Praemium_Imperiale', 'http://dbpedia.org/resource/Category:Japanese_installation_artists', 'http://dbpedia.org/resource/Category:20th-century_Japanese_artists', 'http://dbpedia.org/resource/Category:1929_births', 'http://dbpedia.org/resource/Category:20th-century_Japanese_sculptors', 'http://dbpedia.org/resource/Category:Modern_artists', 'http://dbpedia.org/resource/Category:21st-century_Japanese_women_artists', 'http://dbpedia.org/resource/Category:21st-century_Japanese_artists', 'http://dbpedia.org/resource/Category:Recipients_of_the_Order_of_the_Rising_Sun,_4th_class', 'http://dbpedia.org/resource/Category:Kyoto_City_University_of_Arts_alumni', 'http://dbpedia.org/resource/Category:Recipients_of_the_Order_of_Culture', 'http://dbpedia.org/resource/Category:Living_people', 'http://dbpedia.org/resource/Category:Asexual_people', 'http://dbpedia.org/resource/Category:21st-century_sculptors', 'http://dbpedia.org/resource/Category:People_from_Matsumoto,_Nagano']",['unknown'],['http://dbpedia.org/resource/Japanese_people'],"['http://dbpedia.org/resource/Feminist_art', 'http://dbpedia.org/resource/Environmental_art', 'http://dbpedia.org/resource/Pop_art', 'http://dbpedia.org/resource/Minimalism']",0,20,0,20
3123,1.0,[0.8263935],"['http://dbpedia.org/resource/Category:15th-century_engravers', 'http://dbpedia.org/resource/Category:1430s_births', 'http://dbpedia.org/resource/Category:16th-century_Italian_painters', 'http://dbpedia.org/resource/Category:Catholic_engravers', 'http://dbpedia.org/resource/Category:Italian_Renaissance_painters']",['unknown'],['unknown'],['http://dbpedia.org/resource/Italian_Renaissance'],0,20,5,24
3124,1.0,[0.7267112],"['http://dbpedia.org/resource/Category:American_people_of_Russian_descent', 'http://dbpedia.org/resource/Category:Naturalized_citizens_of_the_United_States', 'http://dbpedia.org/resource/Category:Stanford_University_Department_of_Art_and_Art_History_faculty', 'http://dbpedia.org/resource/Category:American_muralists', 'http://dbpedia.org/resource/Category:People_from_Zaporizhzhia_Oblast']",['http://dbpedia.org/resource/Ukraine'],['unknown'],['unknown'],0,20,5,23
3125,1.0,[0.43620515],"['http://dbpedia.org/resource/Category:Modern_painters', 'http://dbpedia.org/resource/Category:21st-century_American_artists', 'http://dbpedia.org/resource/Category:Place_of_birth_missing_(living_people)', 'http://dbpedia.org/resource/Category:Minimalist_artists', 'http://dbpedia.org/resource/Category:Light_artists', 'http://dbpedia.org/resource/Category:MacArthur_Fellows', 'http://dbpedia.org/resource/Category:American_designers', 'http://dbpedia.org/resource/Category:Art_in_Greater_Los_Angeles', 'http://dbpedia.org/resource/Category:People_associated_with_the_J._Paul_Getty_Museum']",['unknown'],['unknown'],['unknown'],0,20,5,15
3126,1.0,[0.7769778],"['http://dbpedia.org/resource/Category:Age_of_Liberty_people', 'http://dbpedia.org/resource/Category:18th-century_Swedish_painters']",['unknown'],['http://dbpedia.org/resource/Sweden'],['unknown'],0,0,21,24
3127,0.0,[0.15611178],"['http://dbpedia.org/resource/Category:1957_births', 'http://dbpedia.org/resource/Category:Living_people', 'http://dbpedia.org/resource/Category:French_marine_artists', 'http://dbpedia.org/resource/Category:Dutch_marine_artists', 'http://dbpedia.org/resource/Category:French_male_painters', 'http://dbpedia.org/resource/Category:Dutch_emigrants_to_France', 'http://dbpedia.org/resource/Category:20th-century_Dutch_male_artists', 'http://dbpedia.org/resource/Category:20th-century_French_male_artists', 'http://dbpedia.org/resource/Category:Dutch_male_painters', 'http://dbpedia.org/resource/Category:Artists_from_Dordrecht']",['unknown'],['French'],['unknown'],0,20,0,0
3128,1.0,[0.58771574],"['http://dbpedia.org/resource/Category:16th-century_Italian_painters', 'http://dbpedia.org/resource/Category:1477_births']",['unknown'],['unknown'],['unknown'],0,4,24,9
3129,0.0,[0.10808311],"['http://dbpedia.org/resource/Category:Israeli_women_painters', 'http://dbpedia.org/resource/Category:2008_deaths', 'http://dbpedia.org/resource/Category:21st-century_Israeli_painters', 'http://dbpedia.org/resource/Category:21st-century_women_artists']",['http://dbpedia.org/resource/Israel'],['Israeli'],['unknown'],0,4,24,0
3130,1.0,[0.5082966],"['http://dbpedia.org/resource/Category:4th-century_BC_painters', 'http://dbpedia.org/resource/Category:Ancient_Greek_painters', 'http://dbpedia.org/resource/Category:Ancient_Greeks_in_Caria', 'http://dbpedia.org/resource/Category:Hellenistic_Athens']",['unknown'],['unknown'],['unknown'],0,19,18,12
3131,1.0,[0.66136336],"['http://dbpedia.org/resource/Category:Italian_Roman_Catholics', 'http://dbpedia.org/resource/Category:1615_deaths', 'http://dbpedia.org/resource/Category:16th-century_Italian_painters', 'http://dbpedia.org/resource/Category:Alberti_family']",['http://dbpedia.org/resource/Italy'],['unknown'],['unknown'],0,8,22,18
3132,0.0,[0.06644814],"['http://dbpedia.org/resource/Category:American_music_critics', 'http://dbpedia.org/resource/Category:American_male_bloggers', 'http://dbpedia.org/resource/Category:Argentine_emigrants_to_the_United_States', 'http://dbpedia.org/resource/Category:Artists_from_Miami', 'http://dbpedia.org/resource/Category:American_music_journalists', 'http://dbpedia.org/resource/Category:Living_people', 'http://dbpedia.org/resource/Category:20th-century_Argentine_male_artists']",['http://dbpedia.org/resource/Argentina'],['http://dbpedia.org/resource/Argentine'],['unknown'],0,4,24,0
